Site (Name or ID),LATITUDE,LONGITUDE
18088S,-18.735133,147.552733
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18088S,-18.732367,147.553983
18088S,-18.732367,147.553983
18088S,-18.732367,147.553983
18088S,-18.732367,147.553983
18088S,-18.735133,147.552733
18088S,-18.735133,147.552733
18088S,-18.735133,147.552733
18088S,-18.735133,147.552733
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18088S,-18.732367,147.553983
18088S,-18.732367,147.553983
18088S,-18.732367,147.553983
18088S,-18.732367,147.553983
18088S,-18.735133,147.552733
18088S,-18.735133,147.552733
18088S,-18.735133,147.552733
18088S,-18.735133,147.552733
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18088S,-18.732367,147.553983
18088S,-18.732367,147.553983
18088S,-18.732367,147.553983
18088S,-18.732367,147.553983
18088S,-18.735133,147.552733
18088S,-18.735133,147.552733
18088S,-18.735133,147.552733
18088S,-18.735133,147.552733
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18088S,-18.73785,147.550833
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.7318,147.7218
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.73105,147.7247
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18091S,-18.7341,147.727233
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.806,147.668617
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.811317,147.670517
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18096S,-18.817317,147.666217
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.257167,147.381267
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254633,147.38605
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18034S,-18.254383,147.390533
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.40555,147.464183
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.399867,147.4519
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
18039S,-18.403783,147.455333
