survey_title,HC,OT,A,AB,SC,SP,date.(UTC),year,reef,reef_pooled,site,habitat,zone,site_latitude,site_longitude,plot,cluster,survey_id,site_id,date
CBHE_LA1S_P2_202305_42,1.421052632,0.105263158,67.78947368,29.84210526,0.736842105,0.105263158,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,LA1,LA,S,-23.44764618,151.9578134,2,CB,86242,17885,202305
CBHE_LA1S_P3_202105_42,2.536585366,0.097560976,78.97560976,17.85365854,0.390243902,0.146341463,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,LA1,LA,S,-23.44764618,151.9578134,3,CB,84120,17885,202105
CBHE_LA1S_P3_202205_42,1.081081081,0.054054054,80.81081081,16.86486486,1.081081081,0.108108108,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,LA1,LA,S,-23.44764618,151.9578134,3,CB,84899,17885,202205
CBHE_LA1S_P3_202305_42,1.6,0.15,76.7,20.8,0.7,0.05,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,LA1,LA,S,-23.44764618,151.9578134,3,CB,86243,17885,202305
CBHE_LA1S_P4_202105_42,2.256410256,0.153846154,87.69230769,8.512820513,1.282051282,0.102564103,2021-05-01T10:00:00+0000,2021,CBHE,CBHE,LA1,LA,S,-23.44764618,151.9578134,4,CB,84121,17885,202105
CBHE_LA1S_P4_202205_42,0.736842105,0.0,74.0,24.57894737,0.578947368,0.105263158,2022-05-01T10:00:00+0000,2022,CBHE,CBHE,LA1,LA,S,-23.44764618,151.9578134,4,CB,84900,17885,202205
CBHE_LA1S_P4_202305_42,1.073170732,0.0,82.29268293,16.24390244,0.341463415,0.048780488,2023-05-01T10:00:00+0000,2023,CBHE,CBHE,LA1,LA,S,-23.44764618,151.9578134,4,CB,86244,17885,202305
CBLM_BA1S_P1_202105_42,43.5,0.111111111,54.72222222,1.166666667,0.444444444,0.055555556,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,1,CB,84122,17886,202105
CBLM_BA1S_P1_202205_42,55.76190476,0.142857143,41.9047619,1.476190476,0.714285714,0.0,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,1,CB,84901,17886,202205
CBLM_BA1S_P1_202305_42,67.57142857,0.142857143,29.61904762,1.761904762,0.80952381,0.095238095,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,1,CB,86245,17886,202305
CBLM_BA1S_P2_202105_42,37.07317073,0.146341463,60.34146341,2.048780488,0.292682927,0.097560976,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,2,CB,84123,17886,202105
CBLM_BA1S_P2_202205_42,46.52380952,0.19047619,50.85714286,1.047619048,1.047619048,0.333333333,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,2,CB,84902,17886,202205
CBLM_BA1S_P2_202305_42,49.42857143,0.19047619,47.04761905,1.571428571,1.428571429,0.333333333,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,2,CB,86246,17886,202305
CBLM_BA1S_P3_202105_42,28.66666667,0.051282051,69.43589744,1.641025641,0.102564103,0.102564103,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,3,CB,84124,17886,202105
CBLM_BA1S_P3_202205_42,40.6,0.1,56.1,2.75,0.35,0.1,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,3,CB,84903,17886,202205
CBLM_BA1S_P3_202305_42,41.61904762,0.142857143,55.76190476,1.619047619,0.714285714,0.142857143,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,3,CB,86247,17886,202305
CBLM_BA1S_P4_202105_42,19.80487805,0.292682927,78.29268293,1.12195122,0.43902439,0.048780488,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,4,CB,84125,17886,202105
CBLM_BA1S_P4_202205_42,32.0,0.19047619,65.80952381,1.666666667,0.19047619,0.142857143,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,4,CB,84904,17886,202205
CBLM_BA1S_P4_202305_42,40.52380952,0.19047619,55.71428571,2.285714286,1.0,0.285714286,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,BA1,BA,S,-23.90703359,152.3924702,4,CB,86248,17886,202305
CBLM_BA2S_P1_202105_42,68.4516129,0.0,30.70967742,0.64516129,0.129032258,0.064516129,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,1,CB,84126,17886,202105
CBLM_BA2S_P1_202205_42,76.57142857,0.047619048,21.38095238,1.285714286,0.523809524,0.19047619,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,1,CB,84905,17886,202205
CBLM_BA2S_P1_202305_42,79.07692308,0.0,18.66666667,1.794871795,0.41025641,0.051282051,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,1,CB,86249,17886,202305
CBLM_BA2S_P2_202105_42,71.85714286,0.047619048,26.80952381,0.619047619,0.619047619,0.047619048,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,2,CB,84127,17886,202105
CBLM_BA2S_P2_202205_42,76.8,0.0,22.6,0.35,0.25,0.0,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,2,CB,84906,17886,202205
CBLM_BA2S_P2_202305_42,76.75675676,0.054054054,20.81081081,2.0,0.378378378,0.0,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,2,CB,86250,17886,202305
CBLM_BA2S_P3_202105_42,30.1,0.0,65.35,3.5,0.8,0.25,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,3,CB,84128,17886,202105
CBLM_BA2S_P3_202205_42,43.17073171,0.0,52.92682927,3.219512195,0.487804878,0.195121951,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,3,CB,84907,17886,202205
CBLM_BA2S_P3_202305_42,53.12820513,0.051282051,42.25641026,3.897435897,0.564102564,0.102564103,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,3,CB,86251,17886,202305
CBLM_BA2S_P4_202105_42,53.6,0.1,44.3,1.85,0.1,0.05,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,4,CB,84129,17886,202105
CBLM_BA2S_P4_202205_42,58.57142857,0.047619048,37.71428571,3.238095238,0.380952381,0.047619048,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,4,CB,84908,17886,202205
CBLM_BA2S_P4_202305_42,66.28571429,0.142857143,29.0952381,3.666666667,0.761904762,0.047619048,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,BA2,BA,S,-23.90703359,152.3924702,4,CB,86252,17886,202305
CBLM_FL1S_P1_202105_42,11.42857143,0.571428571,81.0,0.666666667,6.19047619,0.142857143,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,FL1,FL,S,-23.90703359,152.3924702,1,CB,84130,17886,202105
CBLM_FL1S_P1_202305_42,13.46341463,0.292682927,75.41463415,0.829268293,9.317073171,0.682926829,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,FL1,FL,S,-23.90703359,152.3924702,1,CB,86253,17886,202305
CBLM_FL1S_P2_202105_42,7.6,0.35,90.45,1.05,0.2,0.35,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,FL1,FL,S,-23.90703359,152.3924702,2,CB,84131,17886,202105
CBLM_FL1S_P2_202205_42,12.71428571,0.523809524,83.42857143,0.857142857,2.142857143,0.333333333,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,FL1,FL,S,-23.90703359,152.3924702,2,CB,84909,17886,202205
CBLM_FL1S_P2_202305_42,15.28571429,0.380952381,81.0,1.523809524,1.285714286,0.523809524,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,FL1,FL,S,-23.90703359,152.3924702,2,CB,86254,17886,202305
CBLM_FL1S_P3_202105_42,21.15789474,0.631578947,75.57894737,1.842105263,0.684210526,0.105263158,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,FL1,FL,S,-23.90703359,152.3924702,3,CB,84132,17886,202105
CBLM_FL1S_P3_202205_42,14.71428571,0.19047619,82.66666667,1.619047619,0.666666667,0.142857143,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,FL1,FL,S,-23.90703359,152.3924702,3,CB,84910,17886,202205
CBLM_FL1S_P3_202305_42,14.9047619,0.523809524,80.14285714,3.619047619,0.761904762,0.047619048,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,FL1,FL,S,-23.90703359,152.3924702,3,CB,86255,17886,202305
CBLM_FL1S_P4_202105_42,10.68421053,0.052631579,82.89473684,5.052631579,1.157894737,0.157894737,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,FL1,FL,S,-23.90703359,152.3924702,4,CB,84133,17886,202105
CBLM_FL1S_P4_202205_42,10.66666667,0.333333333,82.71428571,5.238095238,1.0,0.047619048,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,FL1,FL,S,-23.90703359,152.3924702,4,CB,84911,17886,202205
CBLM_FL1S_P4_202305_42,11.85714286,0.523809524,80.61904762,6.238095238,0.619047619,0.142857143,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,FL1,FL,S,-23.90703359,152.3924702,4,CB,86256,17886,202305
CBLM_FL2S_P1_202105_42,35.74358974,0.153846154,61.53846154,1.538461538,1.025641026,0.0,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,1,CB,84134,17886,202105
CBLM_FL2S_P1_202205_42,28.52380952,0.047619048,67.14285714,1.904761905,2.0,0.380952381,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,1,CB,84912,17886,202205
CBLM_FL2S_P1_202305_42,25.9047619,0.19047619,70.66666667,1.523809524,1.428571429,0.285714286,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,1,CB,86257,17886,202305
CBLM_FL2S_P2_202105_42,50.84210526,0.105263158,47.57894737,0.210526316,1.210526316,0.052631579,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,2,CB,84135,17886,202105
CBLM_FL2S_P2_202205_42,39.95238095,0.19047619,55.57142857,0.761904762,3.380952381,0.142857143,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,2,CB,84913,17886,202205
CBLM_FL2S_P2_202305_42,35.71428571,0.19047619,58.76190476,1.80952381,3.476190476,0.047619048,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,2,CB,86258,17886,202305
CBLM_FL2S_P3_202105_42,47.2,0.1,49.05,1.3,1.8,0.55,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,3,CB,84136,17886,202105
CBLM_FL2S_P3_202205_42,43.52380952,0.142857143,51.47619048,0.857142857,3.333333333,0.666666667,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,3,CB,84914,17886,202205
CBLM_FL2S_P3_202305_42,44.9047619,0.047619048,50.47619048,0.80952381,3.428571429,0.333333333,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,3,CB,86259,17886,202305
CBLM_FL2S_P4_202105_42,52.59459459,0.162162162,43.62162162,0.864864865,2.594594595,0.162162162,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,4,CB,84137,17886,202105
CBLM_FL2S_P4_202205_42,43.52380952,0.142857143,51.76190476,1.142857143,3.095238095,0.333333333,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,4,CB,84915,17886,202205
CBLM_FL2S_P4_202305_42,40.52380952,0.047619048,54.76190476,1.476190476,2.714285714,0.476190476,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,FL2,FL,S,-23.90703359,152.3924702,4,CB,86260,17886,202305
CBLM_LA1S_P1_202105_42,21.625,0.1875,67.8125,7.6875,2.0625,0.625,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,1,CB,84138,17886,202105
CBLM_LA1S_P1_202205_42,17.85,0.3,72.15,6.75,2.85,0.1,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,1,CB,84916,17886,202205
CBLM_LA1S_P1_202305_42,20.19512195,0.341463415,64.87804878,11.12195122,3.12195122,0.341463415,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,1,CB,86261,17886,202305
CBLM_LA1S_P2_202105_42,20.0,0.162162162,69.89189189,8.918918919,0.756756757,0.27027027,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,2,CB,84139,17886,202105
CBLM_LA1S_P2_202105_42,20.0,0.162162162,69.89189189,8.918918919,0.756756757,0.27027027,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,2,CB,84139,17886,202105
CBLM_LA1S_P2_202205_42,20.92682927,0.243902439,67.36585366,10.0,1.219512195,0.243902439,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,2,CB,84917,17886,202205
CBLM_LA1S_P2_202305_42,25.85714286,0.047619048,54.85714286,17.0952381,2.0,0.142857143,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,2,CB,86262,17886,202305
CBLM_LA1S_P3_202105_42,24.44444444,0.222222222,65.44444444,6.277777778,3.333333333,0.277777778,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,3,CB,84140,17886,202105
CBLM_LA1S_P3_202205_42,32.95238095,0.047619048,51.85714286,8.80952381,6.0,0.333333333,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,3,CB,84918,17886,202205
CBLM_LA1S_P3_202305_42,37.95238095,0.047619048,46.61904762,8.666666667,6.285714286,0.428571429,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,3,CB,86263,17886,202305
CBLM_LA1S_P4_202105_42,32.35897436,0.256410256,50.51282051,15.43589744,0.923076923,0.512820513,2021-05-01T10:00:00+0000,2021,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,4,CB,84141,17886,202105
CBLM_LA1S_P4_202205_42,26.61904762,0.19047619,51.95238095,20.0952381,0.857142857,0.285714286,2022-05-01T10:00:00+0000,2022,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,4,CB,84919,17886,202205
CBLM_LA1S_P4_202305_42,30.0952381,0.19047619,41.66666667,25.71428571,2.19047619,0.142857143,2023-05-01T10:00:00+0000,2023,CBLM,CBLM,LA1,LA,S,-23.90703359,152.3924702,4,CB,86264,17886,202305
KEGK_BA1S_P1_202105_42,64.92682927,0.048780488,24.68292683,9.317073171,1.024390244,0.0,2021-05-01T10:00:00+0000,2021,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,1,KE,84142,17883,202105
KEGK_BA1S_P1_202205_42,64.33333333,0.0,15.9047619,19.0,0.761904762,0.0,2022-05-01T10:00:00+0000,2022,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,1,KE,84920,17883,202205
KEGK_BA1S_P1_202305_42,63.95238095,0.0,14.85714286,18.33333333,2.857142857,0.0,2023-05-01T10:00:00+0000,2023,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,1,KE,86265,17883,202305
KEGK_BA1S_P2_202105_42,66.04761905,0.047619048,26.76190476,5.952380952,1.19047619,0.0,2021-05-01T10:00:00+0000,2021,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,2,KE,84143,17883,202105
KEGK_BA1S_P2_202205_42,66.4,0.0,16.0,16.15,1.45,0.0,2022-05-01T10:00:00+0000,2022,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,2,KE,84921,17883,202205
KEGK_BA1S_P2_202305_42,71.42105263,0.105263158,17.36842105,7.421052632,3.684210526,0.0,2023-05-01T10:00:00+0000,2023,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,2,KE,86266,17883,202305
KEGK_BA1S_P3_202105_42,75.76190476,0.0,16.52380952,6.0,1.714285714,0.0,2021-05-01T10:00:00+0000,2021,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,3,KE,84144,17883,202105
KEGK_BA1S_P3_202205_42,68.57142857,0.0,12.28571429,16.80952381,2.333333333,0.0,2022-05-01T10:00:00+0000,2022,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,3,KE,84922,17883,202205
KEGK_BA1S_P3_202305_42,72.33333333,0.0,10.71428571,13.9047619,3.047619048,0.0,2023-05-01T10:00:00+0000,2023,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,3,KE,86267,17883,202305
KEGK_BA1S_P4_202105_42,65.2195122,0.048780488,26.82926829,6.682926829,1.170731707,0.048780488,2021-05-01T10:00:00+0000,2021,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,4,KE,84145,17883,202105
KEGK_BA1S_P4_202205_42,73.47619048,0.047619048,15.38095238,9.571428571,1.523809524,0.0,2022-05-01T10:00:00+0000,2022,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,4,KE,84923,17883,202205
KEGK_BA1S_P4_202305_42,62.0952381,0.142857143,21.80952381,13.66666667,2.285714286,0.0,2023-05-01T10:00:00+0000,2023,KEGK,KE,BA1,BA,S,-23.17716568,150.9601189,4,KE,86268,17883,202305
KEHW_BA1S_P1_202105_42,30.71428571,0.047619048,68.0,0.523809524,0.619047619,0.095238095,2021-05-01T10:00:00+0000,2021,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,1,KE,84146,17884,202105
KEHW_BA1S_P1_202205_42,32.57142857,0.142857143,63.95238095,1.571428571,1.666666667,0.095238095,2022-05-01T10:00:00+0000,2022,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,1,KE,84924,17884,202205
KEHW_BA1S_P1_202305_42,42.52380952,0.142857143,54.76190476,0.19047619,2.380952381,0.0,2023-05-01T10:00:00+0000,2023,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,1,KE,86269,17884,202305
KEHW_BA1S_P2_202105_42,37.19047619,0.142857143,60.80952381,1.238095238,0.333333333,0.285714286,2021-05-01T10:00:00+0000,2021,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,2,KE,84147,17884,202105
KEHW_BA1S_P2_202205_42,43.07317073,0.146341463,53.17073171,1.268292683,2.146341463,0.195121951,2022-05-01T10:00:00+0000,2022,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,2,KE,84925,17884,202205
KEHW_BA1S_P2_202305_42,57.33333333,0.095238095,40.0,0.333333333,2.0,0.238095238,2023-05-01T10:00:00+0000,2023,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,2,KE,86270,17884,202305
KEHW_BA1S_P3_202105_42,48.32432432,0.108108108,50.54054054,0.648648649,0.378378378,0.0,2021-05-01T10:00:00+0000,2021,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,3,KE,84148,17884,202105
KEHW_BA1S_P3_202205_42,49.0,0.333333333,46.71428571,1.238095238,2.714285714,0.0,2022-05-01T10:00:00+0000,2022,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,3,KE,84926,17884,202205
KEHW_BA1S_P3_202305_42,47.0952381,0.0,48.19047619,1.523809524,3.0,0.19047619,2023-05-01T10:00:00+0000,2023,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,3,KE,86271,17884,202305
KEHW_BA1S_P4_202105_42,26.9047619,0.0,72.28571429,0.333333333,0.380952381,0.095238095,2021-05-01T10:00:00+0000,2021,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,4,KE,84149,17884,202105
KEHW_BA1S_P4_202205_42,34.19512195,0.146341463,63.2195122,0.780487805,1.512195122,0.146341463,2022-05-01T10:00:00+0000,2022,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,4,KE,84927,17884,202205
KEHW_BA1S_P4_202305_42,29.38095238,0.095238095,67.42857143,1.047619048,2.047619048,0.0,2023-05-01T10:00:00+0000,2023,KEHW,KE,BA1,BA,S,-23.19925683,150.9705902,4,KE,86272,17884,202305
KEMD_BA1S_P1_202105_42,37.6097561,0.0,60.73170732,0.634146341,0.780487805,0.243902439,2021-05-01T10:00:00+0000,2021,KEMD,KE,BA1,BA,S,-23.1619975,150.9208225,1,KE,84150,17946,202105
KEMD_BA1S_P1_202305_42,46.95238095,0.0,51.47619048,0.238095238,0.952380952,0.380952381,2023-05-01T10:00:00+0000,2023,KEMD,KE,BA1,BA,S,-23.1619975,150.9208225,1,KE,86273,17946,202305
KEMD_BA1S_P2_202105_42,17.26829268,0.0,79.90243902,0.390243902,2.390243902,0.048780488,2021-05-01T10:00:00+0000,2021,KEMD,KE,BA1,BA,S,-23.1619975,150.9208225,2,KE,84151,17946,202105
KEMD_BA1S_P2_202305_42,23.0952381,0.047619048,75.47619048,0.238095238,1.0,0.142857143,2023-05-01T10:00:00+0000,2023,KEMD,KE,BA1,BA,S,-23.1619975,150.9208225,2,KE,86274,17946,202305
KEMD_BA1S_P3_202105_42,45.71428571,0.142857143,50.07142857,2.928571429,1.0,0.142857143,2021-05-01T10:00:00+0000,2021,KEMD,KE,BA1,BA,S,-23.1619975,150.9208225,3,KE,84152,17946,202105
KEMD_BA1S_P3_202305_42,28.0,0.195121951,69.17073171,0.195121951,2.243902439,0.195121951,2023-05-01T10:00:00+0000,2023,KEMD,KE,BA1,BA,S,-23.1619975,150.9208225,3,KE,86275,17946,202305
KEMD_BA1S_P4_202105_42,27.17948718,0.051282051,67.23076923,3.025641026,2.307692308,0.205128205,2021-05-01T10:00:00+0000,2021,KEMD,KE,BA1,BA,S,-23.1619975,150.9208225,4,KE,84153,17946,202105
KEMD_BA1S_P4_202305_42,34.80952381,0.0,62.33333333,0.333333333,2.333333333,0.19047619,2023-05-01T10:00:00+0000,2023,KEMD,KE,BA1,BA,S,-23.1619975,150.9208225,4,KE,86276,17946,202305
KEML_BA1S_P1_202105_42,51.40740741,0.0,46.59259259,1.185185185,0.814814815,0.0,2021-05-01T10:00:00+0000,2021,KEML,KE,BA1,BA,S,-23.16596092,150.9177185,1,KE,84154,17890,202105
KEML_BA1S_P1_202205_42,48.69230769,0.692307692,38.15384615,5.846153846,6.615384615,0.0,2022-05-01T10:00:00+0000,2022,KEML,KE,BA1,BA,S,-23.16596092,150.9177185,1,KE,84928,17890,202205
KEML_BA1S_P2_202105_42,27.57142857,0.047619048,68.61904762,1.095238095,2.380952381,0.285714286,2021-05-01T10:00:00+0000,2021,KEML,KE,BA1,BA,S,-23.16596092,150.9177185,2,KE,84155,17890,202105
KEML_BA1S_P2_202205_42,42.6875,0.5,51.0625,2.3125,3.25,0.1875,2022-05-01T10:00:00+0000,2022,KEML,KE,BA1,BA,S,-23.16596092,150.9177185,2,KE,84929,17890,202205
KEML_BA1S_P3_202105_42,14.72727273,0.0,84.54545455,0.242424242,0.484848485,0.0,2021-05-01T10:00:00+0000,2021,KEML,KE,BA1,BA,S,-23.16596092,150.9177185,3,KE,84156,17890,202105
KEML_BA1S_P3_202205_42,39.28,0.24,50.08,2.8,7.52,0.08,2022-05-01T10:00:00+0000,2022,KEML,KE,BA1,BA,S,-23.16596092,150.9177185,3,KE,84930,17890,202205
KEML_BA1S_P4_202105_42,25.25,0.1,70.35,1.85,2.45,0.0,2021-05-01T10:00:00+0000,2021,KEML,KE,BA1,BA,S,-23.16596092,150.9177185,4,KE,84157,17890,202105
KEML_BA1S_P4_202205_42,35.7037037,0.222222222,53.92592593,5.111111111,4.888888889,0.148148148,2022-05-01T10:00:00+0000,2022,KEML,KE,BA1,BA,S,-23.16596092,150.9177185,4,KE,84931,17890,202205
KENK_BA1S_P1_202105_42,49.25,0.1,47.9,2.25,0.45,0.05,2021-05-01T10:00:00+0000,2021,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,1,KE,84158,17892,202105
KENK_BA1S_P1_202205_42,49.94117647,0.411764706,40.94117647,5.764705882,2.941176471,0.0,2022-05-01T10:00:00+0000,2022,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,1,KE,84932,17892,202205
KENK_BA1S_P1_202305_42,57.46341463,0.0,36.82926829,1.707317073,3.756097561,0.243902439,2023-05-01T10:00:00+0000,2023,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,1,KE,86277,17892,202305
KENK_BA1S_P2_202105_42,32.34146341,0.097560976,61.65853659,4.43902439,1.463414634,0.0,2021-05-01T10:00:00+0000,2021,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,2,KE,84159,17892,202105
KENK_BA1S_P2_202205_42,42.45,0.1,44.5,8.95,4.0,0.0,2022-05-01T10:00:00+0000,2022,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,2,KE,84933,17892,202205
KENK_BA1S_P2_202305_42,37.46341463,0.048780488,59.36585366,1.756097561,1.317073171,0.048780488,2023-05-01T10:00:00+0000,2023,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,2,KE,86278,17892,202305
KENK_BA1S_P3_202105_42,35.04761905,0.095238095,58.19047619,4.952380952,1.428571429,0.285714286,2021-05-01T10:00:00+0000,2021,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,3,KE,84160,17892,202105
KENK_BA1S_P3_202205_42,27.94594595,0.054054054,65.35135135,3.945945946,2.486486486,0.216216216,2022-05-01T10:00:00+0000,2022,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,3,KE,84934,17892,202205
KENK_BA1S_P3_202305_42,27.95,0.05,65.9,2.75,3.15,0.2,2023-05-01T10:00:00+0000,2023,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,3,KE,86279,17892,202305
KENK_BA1S_P4_202105_42,77.80487805,0.0,18.92682927,2.43902439,0.780487805,0.048780488,2021-05-01T10:00:00+0000,2021,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,4,KE,84161,17892,202105
KENK_BA1S_P4_202205_42,78.29268293,0.097560976,11.80487805,7.024390244,2.780487805,0.0,2022-05-01T10:00:00+0000,2022,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,4,KE,84935,17892,202205
KENK_BA1S_P4_202305_42,75.25,0.1,21.3,2.1,1.2,0.05,2023-05-01T10:00:00+0000,2023,KENK,KE,BA1,BA,S,-23.07186709,150.8964325,4,KE,86280,17892,202305
KENK_FL1S_P1_202105_42,55.95121951,0.146341463,39.2195122,3.463414634,1.219512195,0.0,2021-05-01T10:00:00+0000,2021,KENK,KE,FL1,FL,S,-23.07186709,150.8964325,1,KE,84162,17892,202105
KENK_FL1S_P1_202205_42,54.85714286,0.428571429,29.92857143,10.64285714,4.071428571,0.071428571,2022-05-01T10:00:00+0000,2022,KENK,KE,FL1,FL,S,-23.07186709,150.8964325,1,KE,84936,17892,202205
